Id,SalePrice
1906,110932.2977
1907,199491.9243
1908,103256.2976
1909,130830.5552
1910,117439.6663
1911,215989.8073
1912,329756.2001
1913,120292.8442
1914,76125.95138
1915,295646.5295
1916,64570.073
1917,203830.8967
1918,137948.9238
1919,168931.8823
1920,166477.4255
1921,370525.1892
1922,278818.3506
1923,260658.3359
1924,234724.1765
1925,212713.8118
1926,343118.344
1927,133215.4091
1928,151596.7956
1929,131241.2648
1930,130820.6905
1931,143446.4173
1932,141069.4916
1933,222011.1733
1934,182796.6413
1935,169321.8687
1936,194513.3853
1937,184935.5225
1938,173676.3938
1939,275807.1989
1940,189922.2021
1941,182185.7528
1942,174589.6403
1943,221175.914
1944,406798.0526
1945,397716.6381
1946,127297.6926
1947,328235.1012
1948,168192.7091
1949,239917.4028
1950,173833.1002
1951,228342.1414
1952,193524.821
1953,159798.0347
1954,175875.2251
1955,133776.215
1956,329376.3283
1957,149827.5577
1958,247830.5727
1959,145604.7626
1960,115603.0082
1961,119624.7572
1962,93413.58954
1963,99256.48263
1964,106562.3446
1965,150861.1257
1966,127188.3662
1967,286827.9641
1968,460812.6684
1969,368857.1967
1970,439056.6985
1971,472545.9626
1972,351738.021
1973,289267.9114
1974,334167.617
1975,505096.1324
1976,267931.2477
1977,388187.8694
1978,384073.4983
1979,282423.863
1980,224246.833
1981,300046.0814
1982,219573.3972
1983,205115.5092
1984,171208.4319
1985,223444.4992
1986,208248.4399
1987,200983.2983
1988,181630.9067
1989,182873.9171
1990,202422.1828
1991,240058.0349
1992,215008.0708
1993,170204.7004
1994,224797.0934
1995,175789.0538
1996,240883.1877
1997,260767.557
1998,296890.3557
1999,303925.2
2000,308637.2227
2001,310111.2065
2002,260180.5283
2003,242475.236
2004,273971.6856
2005,239193.036
2006,203863.8405
2007,237065.9077
2008,221737.4465
2009,199600.8632
2010,184546.4959
2011,146182.85
2012,164874.6847
2013,181897.2486
2014,184538.0767
2015,202111.7084
2016,193603.7682
2017,183804.1034
2018,129879.0484
2019,142742.0945
2020,105686.0108
2021,106591.8429
2022,186535.3657
2023,140694.2909
2024,305857.3714
2025,369847.5223
2026,176723.843
2027,172668.6579
2028,161622.4019
2029,180201.6412
2030,227909.5124
2031,212148.9251
2032,216268.2288
2033,214808.6157
2034,169388.7211
2035,233169.157
2036,187243.223
2037,207603.9182
2038,313323.3915
2039,209475.2982
2040,260642.9792
2041,336474.5918
2042,218048.2991
2043,176361.6821
2044,178448.6752
2045,179394.8886
2046,164906.4771
2047,144638.2947
2048,135008.521
2049,145415.1925
2050,160335.8331
2051,105185.4831
2052,121890.9133
2053,151074.0622
2054,102329.7936
2055,133008.5966
2056,147258.6579
2057,117556.0521
2058,208756.1329
2059,137981.4776
2060,175964.8817
2061,168398.0853
2062,126626.0986
2063,118164.1233
2064,136761.0986
2065,89937.30027
2066,157864.4526
2067,99766.41832
2068,148528.8877
2069,83722.12565
2070,107555.2138
2071,107623.6233
2072,117215.8291
2073,129826.9135
2074,197165.7183
2075,141387.044
2076,121396.5142
2077,168337.9691
2078,126181.9715
2079,130668.1754
2080,119729.7094
2081,118657.6172
2082,141549.8402
2083,141435.092
2084,110209.2657
2085,119254.909
2086,120211.0944
2087,128796.8636
2088,92462.91451
2089,84384.92858
2090,122571.4263
2091,117090.6427
2092,115773.5062
2093,97642.07225
2094,105855.8216
2095,155584.0418
2096,81192.63964
2097,97664.96153
2098,128341.2837
2099,69961.01525
2100,68880.85252
2101,101080.8694
2102,120758.2724
2103,103566.3514
2104,134629.2353
2105,127042.1363
2106,59166.31303
2107,173765.0165
2108,116021.7363
2109,114973.0672
2110,120638.2221
2111,141251.6235
2112,137210.7925
2113,128742.48
2114,125150.0393
2115,165879.3641
2116,112771.7081
2117,144371.8282
2118,125753.0391
2119,111570.3827
2120,115351.9571
2121,108920.1325
2122,127362.7914
2123,85157.42233
2124,144695.9949
2125,125026.4426
2126,131660.8786
2127,166311.4921
2128,128075.0423
2129,88038.36429
2130,118418.5729
2131,129727.4546
2132,100513.3951
2133,110466.9567
2134,125962.3509
2135,105423.5808
2136,76827.44107
2137,112952.5296
2138,142244.5009
2139,134882.8883
2140,129731.2941
2141,146677.8362
2142,127141.7035
2143,145137.1876
2144,123790.0138
2145,146728.205
2146,160660.5267
2147,150218.4213
2148,122991.4177
2149,130471.5941
2150,229669.1833
2151,109678.6066
2152,175845.3442
2153,175053.4254
2154,89932.62569
2155,131938.0904
2156,278123.0158
2157,223615.3212
2158,232634.4392
2159,209687.8214
2160,175613.8972
2161,215897.6171
2162,373873.7009
2163,311725.8933
2164,216074.9099
2165,205647.2805
2166,158200.7488
2167,216411.521
2168,207954.6491
2169,193009.5496
2170,231269.9875
2171,151955.049
2172,143979.9625
2173,176814.563
2174,234216.8231
2175,254101.9293
2176,288921.2379
2177,237788.1282
2178,204989.0645
2179,139384.3316
2180,231634.3407
2181,194764.9888
2182,218978.5584
2183,185645.0126
2184,115306.6531
2185,120791.2325
2186,134844.2564
2187,135795.8043
2188,149565.4602
2189,304611.9177
2190,69961.44135
2191,75601.44437
2192,84039.66219
2193,108567.1361
2194,99991.52083
2195,78990.3849
2196,110429.4711
2197,125802.8194
2198,152202.4194
2199,196613.1657
2200,151243.8271
2201,135743.0422
2202,208992.5341
2203,130420.079
2204,192362.5149
2205,137394.8295
2206,134851.2976
2207,213767.164
2208,265515.3505
2209,256026.4688
2210,115397.7871
2211,111363.7735
2212,113807.795
2213,96966.99901
2214,112247.1639
2215,96570.03549
2216,145156.8969
2217,64947.6097
2218,90119.62633
2219,85874.44357
2220,86788.6754
2221,296255.7548
2222,282285.1512
2223,262758.8804
2224,188562.4632
2225,130000.8122
2226,199076.9434
2227,186896.2744
2228,260632.3846
2229,250209.5321
2230,161774.6451
2231,212631.6875
2232,186682.5521
2233,179172.5985
2234,237931.9476
2235,231904.9748
2236,257340.8965
2237,304764.5243
2238,192658.7827
2239,121296.3486
2240,153059.6962
2241,162715.6024
2242,112716.0718
2243,126130.2187
2244,98400.00432
2245,98779.87508
2246,138858.4636
2247,99174.43124
2248,126122.1156
2249,125904.1132
2250,125162.1568
2251,93432.14202
2252,178271.725
2253,155266.536
2254,173330.5365
2255,198999.7761
2256,163538.6966
2257,220328.2948
2258,149986.4766
2259,178749.991
2260,145727.2331
2261,198220.1223
2262,220943.5706
2263,403706.4367
2264,592640.4571
2265,154885.4131
2266,304430.1413
2267,434108.9404
2268,433279.0115
2269,146424.291
2270,188189.1111
2271,209700.3364
2272,195194.2883
2273,149752.2839
2274,177525.447
2275,147636.3938
2276,180628.5777
2277,185975.3628
2278,142923.2472
2279,133168.8274
2280,118240.4764
2281,157857.5062
2282,169923.4332
2283,103078.0562
2284,104571.5191
2285,136773.5649
2286,126141.0969
2287,351646.2021
2288,280777.2478
2289,390440.6191
2290,466658.5835
2291,333757.7615
2292,425371.1676
2293,519933.7157
2294,416551.316
2295,446088.0417
2296,301351.616
2297,356360.8758
2298,336963.6287
2299,368004.0326
2300,351254.5253
2301,305450.1524
2302,255678.9141
2303,253372.9548
2304,241522.708
2305,207029.1812
2306,203396.2921
2307,219267.574
2308,223966.7794
2309,259711.7074
2310,210412.5759
2311,214418.0454
2312,169597.6501
2313,180115.974
2314,165179.0564
2315,181424.8512
2316,190491.0909
2317,194537.6766
2318,186690.3107
2319,180996.8086
2320,178395.0966
2321,223966.6586
2322,194321.1427
2323,177322.607
2324,177447.0119
2325,202810.9995
2326,166084.5947
2327,199895.231
2328,209563.9011
2329,198157.1633
2330,180890.7067
2331,345003.5182
2332,407538.3537
2333,311427.9179
2334,253861.3158
2335,292593.6825
2336,289017.8201
2337,204659.2939
2338,253345.8922
2339,227590.1698
2340,336942.1261
2341,234929.7474
2342,232712.0167
2343,244148.0453
2344,222808.402
2345,216517.4078
2346,201660.5579
2347,195026.4614
2348,233050.6587
2349,197095.1151
2350,290051.7267
2351,238725.3173
2352,240616.2463
2353,260981.0993
2354,135204.2522
2355,137797.6635
2356,167340.9154
2357,183857.9283
2358,194894.0929
2359,128837.3602
2360,114871.6159
2361,140774.6333
2362,285679.9338
2363,142491.1139
2364,161353.4314
2365,200102.2154
2366,192355.5989
2367,216793.8632
2368,224408.949
2369,201942.761
2370,181996.6311
2371,168739.2224
2372,186141.6355
2373,306955.7205
2374,320985.4893
2375,225081.6638
2376,279885.2289
2377,350585.1712
2378,150321.2936
2379,207959.9134
2380,142310.0422
2381,171120.2233
2382,194886.3917
2383,195594.0404
2384,246477.874
2385,146449.7036
2386,123235.859
2387,129811.6532
2388,91177.72861
2389,116803.9347
2390,143933.0742
2391,139592.0045
2392,116854.1131
2393,155442.6609
2394,134203.7986
2395,213715.2849
2396,139041.5981
2397,222663.0208
2398,125681.5503
2399,61790.17574
2400,77618.9468
2401,127520.1582
2402,136738.9585
2403,138836.322
2404,147626.0554
2405,153915.2791
2406,136931.2205
2407,126887.4624
2408,137135.3736
2409,118223.7503
2410,177495.7896
2411,112924.135
2412,147393.9205
2413,126625.7804
2414,170983.7236
2415,138574.1909
2416,113510.4983
2417,132713.2671
2418,132884.1298
2419,137348.8015
2420,121927.2108
2421,136945.3893
2422,102170.4603
2423,111309.6927
2424,166533.1761
2425,193187.0239
2426,130274.7265
2427,121281.0355
2428,161028.7537
2429,120791.7963
2430,131689.0786
2431,107938.893
2432,146908.3058
2433,150192.5746
2434,143346.1936
2435,158347.0594
2436,123958.8013
2437,106477.6697
2438,119765.4268
2439,104239.458
2440,112280.4149
2441,95761.27014
2442,106766.6799
2443,127663.4831
2444,139494.6026
2445,93356.12273
2446,145190.2133
2447,147973.0696
2448,129636.2456
2449,107433.8521
2450,147234.6602
2451,131108.8028
2452,169823.1804
2453,98399.16375
2454,129438.0682
2455,109346.3007
2456,141193.8619
2457,139641.0014
2458,143087.3833
2459,111472.7683
2460,131210.1089
2461,132310.0386
2462,141417.7304
2463,120233.5951
2464,168641.7744
2465,126298.0522
2466,121390.8175
2467,116638.1843
2468,80228.44745
2469,76942.21518
2470,175209.3261
2471,240380.2158
2472,144030.826
2473,121737.4498
2474,74478.22209
2475,199499.5695
2476,114379.7853
2477,123182.3883
2478,153495.6582
2479,104456.2347
2480,145282.9407
2481,115450.455
2482,123245.8198
2483,108186.8399
2484,109857.9542
2485,125641.779
2486,152497.1708
2487,158347.4261
2488,156209.7715
2489,133984.3091
2490,144627.9337
2491,81553.04079
2492,208987.9047
2493,146272.6752
2494,124517.2504
2495,85932.58483
2496,251003.1652
2497,139765.2746
2498,112160.819
2499,85056.55514
2500,158140.8124
2501,134205.9344
2502,136461.5494
2503,82289.72896
2504,157257.7348
2505,224061.7494
2506,225804.6082
2507,262597.7405
2508,224275.7861
2509,201500.098
2510,205702.6548
2511,168431.9011
2512,206730.4339
2513,217637.8891
2514,232060.3651
2515,152312.2064
2516,174642.357
2517,161248.2526
2518,157695.2751
2519,235135.5334
2520,215979.3541
2521,184205.4192
2522,228458.3697
2523,122342.2742
2524,138680.5923
2525,159127.4065
2526,141321.828
2527,120371.2843
2528,141105.4451
2529,128345.0028
2530,126969.5632
2531,251023.1624
2532,228514.1946
2533,190489.2335
2534,234639.3938
2535,293948.3815
2536,237645.8718
2537,226635.4574
2538,179833.7028
2539,175618.6399
2540,187150.362
2541,181816.6313
2542,177993.0195
2543,120090.6678
2544,118131.9676
2545,118245.5183
2546,116434.8652
2547,119210.3744
2548,156564.9637
2549,161312.3647
2550,2041815.463
2551,135309.6768
2552,128605.0269
2553,66356.74327
2554,86935.53532
2555,110385.8618
2556,99090.42145
2557,103836.1666
2558,145458.1979
2559,149548.8572
2560,159558.0741
2561,153398.8742
2562,138651.0513
2563,153063.6196
2564,184217.0661
2565,144132.2673
2566,193664.0596
2567,140761.4267
2568,178596.1288
2569,218126.2653
2570,110410.138
2571,211812.8759
2572,123696.6274
2573,213178.114
2574,244053.9752
2575,112329.4759
2576,149989.5066
2577,131417.7853
2578,97838.93655
2579,60075.54032
2580,103132.9153
2581,125175.4105
2582,123609.9075
2583,274056.4625
2584,158007.205
2585,193702.9675
2586,213818.0076
2587,190719.9567
2588,135485.585
2589,140006.3954
2590,196959.1212
2591,227506.3928
2592,213904.709
2593,227317.3543
2594,165017.1334
2595,189784.3081
2596,270703.705
2597,207349.2101
2598,310936.7008
2599,301116.5211
2600,132926.6281
2601,146712.0205
2602,82835.14135
2603,87476.79778
2604,88230.52735
2605,79648.46383
2606,141705.5795
2607,190384.0993
2608,169241.8278
2609,184547.8825
2610,108831.4863
2611,128776.3622
2612,160921.1946
2613,132610.724
2614,124325.5144
2615,144666.3125
2616,143685.7081
2617,181855.3907
2618,164221.3412
2619,185187.3814
2620,183581.6324
2621,177342.9925
2622,173805.9646
2623,231045.1488
2624,297956.5807
2625,341951.5562
2626,180325.8639
2627,157915.9356
2628,598985.3642
2629,556159.5586
2630,410211.4517
2631,501889.2463
2632,415106.8209
2633,322097.0256
2634,446907.5274
2635,144688.0698
2636,170207.2271
2637,161495.6531
2638,282407.9715
2639,177455.0014
2640,137942.1411
2641,105376.8981
2642,168389.3674
2643,102119.8502
2644,119310.3084
2645,108726.7323
2646,93743.54578
2647,100148.6948
2648,138770.3217
2649,156833.6679
2650,124399.7257
2651,145039.355
2652,423548.6899
2653,255008.6896
2654,283112.3408
2655,384785.667
2656,292797.2777
2657,372135.5398
2658,316569.6676
2659,321581.3262
2660,368107.1125
2661,353041.7582
2662,356870.9365
2663,292413.6924
2664,254549.1877
2665,279835.9726
2666,274124.7397
2667,182610.8359
2668,176577.1037
2669,180642.7435
2670,247874.7742
2671,177102.8341
2672,196842.987
2673,201626.5108
2674,204420.1117
2675,176008.3561
2676,187376.8103
2677,207551.2606
2678,217893.3564
2679,261438.1134
2680,268272.1373
2681,366217.3447
2682,307002.4618
2683,547522.3915
2684,299828.1006
2685,340626.0919
2686,255365.6691
2687,303136.585
2688,218692.8816
2689,195842.186
2690,421284.4495
2691,203975.0058
2692,135907.8336
2693,191043.1755
2694,138619.9379
2695,189392.2275
2696,181377.4739
2697,184444.8538
2698,206366.147
2699,163107.8659
2700,145060.0424
2701,158705.1698
2702,115596.4571
2703,126152.6579
2704,131933.9496
2705,117211.1364
2706,114984.4886
2707,123815.3546
2708,129714.6308
2709,94521.64898
2710,122320.4207
2711,337094.8415
2712,398510.1259
2713,173085.5779
2714,151068.5816
2715,175762.53
2716,144367.0282
2717,215510.1644
2718,218991.6763
2719,162278.9505
2720,165565.0103
2721,133214.4841
2722,167688.583
2723,144236.1837
2724,137655.8035
2725,125458.3657
2726,156645.1329
2727,200733.7145
2728,172577.5222
2729,144212.6346
2730,153759.054
2731,124412.3582
2732,132519.6226
2733,154264.0372
2734,151674.7981
2735,133856.0301
2736,143397.3444
2737,116248.5452
2738,135966.9349
2739,145325.4175
2740,132161.7237
2741,153808.9452
2742,149465.3001
2743,161823.0688
2744,158807.9938
2745,149426.1409
2746,135593.4936
2747,134942.2414
2748,118746.206
2749,132387.1839
2750,122483.8647
2751,135886.3545
2752,180220.1864
2753,142820.3827
2754,207756.5401
2755,122708.9209
2756,108498.3071
2757,78489.02606
2758,94398.48789
2759,173457.9894
2760,119001.4854
2761,131571.5174
2762,131554.9217
2763,183805.1122
2764,129689.3981
2765,280476.1294
2766,112276.9336
2767,89988.0219
2768,123270.4055
2769,133979.7065
2770,130065.7231
2771,117715.4187
2772,111854.6546
2773,154556.3594
2774,145487.8674
2775,120750.5544
2776,130728.6647
2777,129314.2521
2778,98042.00491
2779,131056.9857
2780,92478.7474
2781,104416.0488
2782,100859.1205
2783,103850.7235
2784,121973.0194
2785,132171.3924
2786,76114.4757
2787,117242.0044
2788,86998.84572
2789,146700.1778
2790,86381.26831
2791,83187.09173
2792,63908.45386
2793,121306.8655
2794,108099.8954
2795,124336.4433
2796,97841.68636
2797,220280.742
2798,108131.6609
2799,92413.27187
2800,64768.73694
2801,93834.36746
2802,127476.653
2803,168065.9067
2804,110761.4757
2805,94933.12674
2806,88358.94963
2807,162958.508
2808,137415.4734
2809,120050.7364
2810,134578.8286
2811,152879.0226
2812,162408.0572
2813,162609.1223
2814,163284.7129
2815,103593.754
2816,221184.2889
2817,158198.4208
2818,138197.0262
2819,158386.3435
2820,130323.8366
2821,100528.034
2822,160731.1852
2823,366272.288
2824,164863.9883
2825,151915.7466
2826,136911.9844
2827,128314.7772
2828,231764.5695
2829,207983.0391
2830,215092.2976
2831,175929.7255
2832,263168.6371
2833,263253.0781
2834,220140.1149
2835,231667.8398
2836,186061.3361
2837,150071.2678
2838,160454.0176
2839,183021.6617
2840,196346.552
2841,196011.7661
2842,225708.6797
2843,152763.5543
2844,159194.8187
2845,131861.1982
2846,202709.0334
2847,219328.3846
2848,222305.9976
2849,191873.8254
2850,260728.336
2851,217348.7874
2852,226570.5118
2853,234794.4371
2854,142159.0636
2855,196217.8117
2856,199098.6507
2857,183719.7242
2858,190396.6891
2859,104243.8194
2860,115248.244
2861,127728.2144
2862,179983.3675
2863,119183.37
2864,256118.5525
2865,135055.5278
2866,132210.7908
2867,103320.6608
2868,86452.84402
2869,105740.5559
2870,120634.1269
2871,85883.60667
2872,74004.14261
2873,87516.47876
2874,136587.2179
2875,123083.3323
2876,157008.794
2877,144603.6206
2878,169489.1732
2879,133625.9782
2880,99937.74418
2881,145100.7728
2882,186478.7269
2883,191724.1564
2884,177736.3512
2885,183579.6939
2886,279858.3525
2887,93195.85578
2888,118397.1541
2889,56206.7708
2890,82204.39646
2891,125582.2657
2892,60936.04624
2893,78165.64044
2894,66957.47811
2895,309181.6723
2896,284541.1645
2897,202040.1402
2898,138735.5791
2899,186825.3519
2900,157585.8291
2901,221230.0647
2902,169720.0876
2903,324447.4109
2904,302757.0617
2905,100346.4911
2906,186439.2093
2907,107674.2202
2908,132979.2719
2909,139213.5387
2910,74817.33519
2911,86993.1693
2912,147422.7587
2913,80843.99252
2914,74127.05709
2915,82621.24356
2916,85639.68566
2917,175545.0683
2918,115582.9078
2919,206490.7767
